"{{0.07271734284666848, 0.8541458343412309}, {-0.026403364194804088, 0.8644806712141384}, {-0.03264443967811379, 0.8325025023235862}}","{-0.12823918198109788, -0.64947513981632, 0.7494909972543969}"
"{{-0.03264443967811379, 0.8325025023235862}, {0.05475779096462585, 0.8233894314661232}, {0.07271734284666848, 0.8541458343412309}}","{-0.12823963496249058, -0.6494731878874452, 0.7494926111977399}"
"{{0.13973153642668187, 0.7149616747992183}, {0.14611730734094355, 0.7610926230606992}, {0.1324666809023711, 0.749207596660139}}","{-0.7325616205908992, -0.14464559363517204, 0.665154962605831}"
"{{0.1324666809023711, 0.749207596660139}, {0.12647423366908808, 0.7059151999087033}, {0.13973153642668187, 0.7149616747992183}}","{-0.732572310083666, -0.14465101570085367, 0.665142010517598}"
"{{0.14611730734094355, 0.7610926230606992}, {0.11606900852378792, 0.7984107231417269}, {0.10426771124579468, 0.7842294792614609}}","{-0.6194655876914523, -0.4146024072429112, 0.6666087529986889}"
"{{0.10426771124579468, 0.7842294792614609}, {0.1324666809023711, 0.749207596660139}, {0.14611730734094355, 0.7610926230606992}}","{-0.6194584424388604, -0.41459382765952085, 0.6666207288690088}"
"{{0.11606900852378792, 0.7984107231417269}, {0.05475779096462585, 0.8233894314661232}, {0.04672891551972181, 0.8076710097232215}}","{-0.41459659825357154, -0.6194569083665566, 0.666620431275185}"
"{{0.04672891551972181, 0.8076710097232215}, {0.10426771124579468, 0.7842294792614609}, {0.11606900852378792, 0.7984107231417269}}","{-0.4145999391694249, -0.619467573849301, 0.666608442333256}"
"{{0.05475779096462585, 0.8233894314661232}, {-0.03264443967811379, 0.8325025023235862}, {-0.03529513497741997, 0.816223526442821}}","{-0.14464777357977254, -0.732572660980785, 0.6651423291160674}"
"{{-0.03529513497741997, 0.816223526442821}, {0.04672891551972181, 0.8076710097232215}, {0.05475779096462585, 0.8233894314661232}}","{-0.1446487221687752, -0.7325606946927539, 0.665155301990603}"
"{{-0.01763711589944114, 0.9590446327059591}, {-0.15426964813292393, 0.9462366555927625}, {-0.1452322086942782, 0.8961890591333793}}","{0.1875883696207515, -0.9500443235631606, 0.2494521734690743}"
"{{-0.1452322086942782, 0.8961890591333793}, {-0.020093304571218048, 0.9079195207098577}, {-0.01763711589944114, 0.9590446327059591}}","{0.18758656181726477, -0.9500436183732696, 0.24945621863125114}"
"{{-0.15426964813292393, 0.9462366555927625}, {-0.2780050393649405, 0.9111054635596242}, {-0.25855910375164054, 0.8640129937920227}}","{0.5384923067915887, -0.8045708583827268, 0.2503832449816789}"
"{{-0.25855910375164054, 0.8640129937920227}, {-0.1452322086942782, 0.8961890591333793}, {-0.15426964813292393, 0.9462366555927625}}","{0.5384937205441341, -0.8045707989744089, 0.25038039534320033}"
"{{-0.2780050393649405, 0.9111054635596242}, {-0.3762768445171387, 0.8586109994093771}, {-0.3485641425851192, 0.8159343306063117}}","{0.8045701514857311, -0.5384918336715523, 0.2503865339974917}"
"{{-0.3485641425851192, 0.8159343306063117}, {-0.25855910375164054, 0.8640129937920227}, {-0.2780050393649405, 0.9111054635596242}}","{0.8045716639376389, -0.5384911349470305, 0.2503831766953969}"
"{{-0.3762768445171387, 0.8586109994093771}, {-0.4365186185111673, 0.7937132059448545}, {-0.4037384025931291, 0.7564957603448428}}","{0.9500427156131654, -0.18758805212744029, 0.24945853605237564}"
"{{-0.4037384025931291, 0.7564957603448428}, {-0.3485641425851192, 0.8159343306063117}, {-0.3762768445171387, 0.8586109994093771}}","{0.9500424371618501, -0.18758834369370422, 0.24945937725775102}"
"{{-0.020093304571218048, 0.9079195207098577}, {-0.1452322086942782, 0.8961890591333793}, {-0.13654231697644925, 0.854156297324222}}","{0.15359927180734875, -0.7779129088655351, 0.6093100769892239}"
"{{-0.13654231697644925, 0.854156297324222}, {-0.026403364194804088, 0.8644806712141384}, {-0.020093304571218048, 0.9079195207098577}}","{0.1535992846141888, -0.7779129226291481, 0.6093100561886258}"
"{{-0.1452322086942782, 0.8961890591333793}, {-0.25855910375164054, 0.8640129937920227}, {-0.23628472169330866, 0.8258371326251137}}","{0.4403878843987121, -0.6579895335664953, 0.6108259039953796}"
"{{-0.23628472169330866, 0.8258371326251137}, {-0.13654231697644925, 0.854156297324222}, {-0.1452322086942782, 0.8961890591333793}}","{0.44038899131412573, -0.6579900098686651, 0.6108245928598167}"
"{{-0.25855910375164054, 0.8640129937920227}, {-0.3485641425851192, 0.8159343306063117}, {-0.3155010901542871, 0.7835216683382027}}","{0.6579928515264983, -0.4403875170938163, 0.6108225946442807}"
"{{-0.3155010901542871, 0.7835216683382027}, {-0.23628472169330866, 0.8258371326251137}, {-0.25855910375164054, 0.8640129937920227}}","{0.6579898584509333, -0.4403874688880774, 0.610825853596648}"
"{{-0.3485641425851192, 0.8159343306063117}, {-0.4037384025931291, 0.7564957603448428}, {-0.36406177168604775, 0.731207786352101}}","{0.7779140709360888, -0.1536011512694851, 0.6093081195654056}"
"{{-0.36406177168604775, 0.731207786352101}, {-0.3155010901542871, 0.7835216683382027}, {-0.3485641425851192, 0.8159343306063117}}","{0.7779145621518205, -0.15360096738676715, 0.6093075387765939}"
"{{-0.026403364194804088, 0.8644806712141384}, {-0.13654231697644925, 0.854156297324222}, {-0.12976295448948635, 0.823398657503396}}","{0.12823917788066905, -0.6494751190494488, 0.7494910159516218}"
"{{-0.12976295448948635, 0.823398657503396}, {-0.03264443967811379, 0.8325025023235862}, {-0.026403364194804088, 0.8644806712141384}}","{0.12823919207059625, -0.6494751389619337, 0.7494909962684394}"
"{{-0.13654231697644925, 0.854156297324222}, {-0.23628472169330866, 0.8258371326251137}, {-0.21771355147239896, 0.7984274122697267}}","{0.36740065285454393, -0.5489373348687547, 0.7507892931237389}"
"{{-0.21771355147239896, 0.7984274122697267}, {-0.12976295448948635, 0.823398657503396}, {-0.13654231697644925, 0.854156297324222}}","{0.367401988509995, -0.5489381341006169, 0.7507880551587344}"
"{{-0.23628472169330866, 0.8258371326251137}, {-0.3155010901542871, 0.7835216683382027}, {-0.2875651597117959, 0.7611143071840519}}","{0.548936661686516, -0.367399016740351, 0.7507905859523593}"
"{{-0.2875651597117959, 0.7611143071840519}, {-0.21771355147239896, 0.7984274122697267}, {-0.23628472169330866, 0.8258371326251137}}","{0.5489384849354239, -0.36739929029901697, 0.7507891190238309}"
"{{-0.3155010901542871, 0.7835216683382027}, {-0.36406177168604775, 0.731207786352101}, {-0.3303847620409428, 0.7149851806141416}}","{0.6494750453122453, -0.1282402979802502, 0.7494908881971771}"
"{{-0.3303847620409428, 0.7149851806141416}, {-0.2875651597117959, 0.7611143071840519}, {-0.3155010901542871, 0.7835216683382027}}","{0.6494757350739485, -0.12824013790899147, 0.7494903178689084}"
"{{-0.03264443967811379, 0.8325025023235862}, {-0.12976295448948635, 0.823398657503396}, {-0.12643784046324472, 0.8076796680610205}}","{0.14464471112787045, -0.7325618817698593, 0.6651548668697672}"
"{{-0.12643784046324472, 0.8076796680610205}, {-0.03529513497741997, 0.816223526442821}, {-0.03264443967811379, 0.8325025023235862}}","{0.14465005350026577, -0.7325724142241721, 0.6651421050723964}"
"{{-0.12976295448948635, 0.823398657503396}, {-0.21771355147239896, 0.7984274122697267}, {-0.20897661167880732, 0.7842451414776072}}","{0.41460455843895727, -0.6194638565297256, 0.6666090237725232}"
"{{-0.20897661167880732, 0.7842451414776072}, {-0.12643784046324472, 0.8076796680610205}, {-0.12976295448948635, 0.823398657503396}}","{0.4145963683038649, -0.61945703568957, 0.6666204559747149}"
"{{-0.21771355147239896, 0.7984274122697267}, {-0.2875651597117959, 0.7611143071840519}, {-0.27453034430600265, 0.7492279465113995}}","{0.6194688000501792, -0.4146045572439562, 0.6666044305860367}"
"{{-0.27453034430600265, 0.7492279465113995}, {-0.20897661167880732, 0.7842451414776072}, {-0.21771355147239896, 0.7984274122697267}}","{0.6194648525891878, -0.41460332070523354, 0.6666088679779537}"
"{{-0.2875651597117959, 0.7611143071840519}, {-0.3303847620409428, 0.7149851806141416}, {-0.31471495354866114, 0.7059372593680641}}","{0.7325726609807852, -0.14464777357977238, 0.6651423291160671}"
"{{-0.31471495354866114, 0.7059372593680641}, {-0.27453034430600265, 0.7492279465113995}, {-0.2875651597117959, 0.7611143071840519}}","{0.7325786804820457, -0.1446472963792265, 0.6651358030908915}"
"{{-0.4365186185111673, 0.7937132059448545}, {-0.4455025244224451, 0.7288128495869277}, {-0.4119665360940595, 0.6970548427770487}}","{0.9500425073868238, 0.18758801101268496, 0.24945935998166374}"
"{{-0.4119665360940595, 0.6970548427770487}, {-0.4037384025931291, 0.7564957603448428}, {-0.4365186185111673, 0.7937132059448545}}","{0.9500426538526294, 0.18758838647986067, 0.2494585198355334}"
"{{-0.4455025244224451, 0.7288128495869277}, {-0.4032285622509722, 0.6763113581483146}, {-0.3732488372650103, 0.6489697434544544}}","{0.8045708583827268, 0.5384923067915888, 0.25038324498167913}"
"{{-0.3732488372650103, 0.6489697434544544}, {-0.4119665360940595, 0.6970548427770487}, {-0.4455025244224451, 0.7288128495869277}}","{0.8045709283043789, 0.5384906425956256, 0.2503865994105515}"
"{{-0.4032285622509722, 0.6763113581483146}, {-0.3169720423052681, 0.6411696665196173}, {-0.29424820730576223, 0.6167840617368467}}","{0.5384927087097207, 0.8045714588957005, 0.25038045090803757}"
"{{-0.29424820730576223, 0.6167840617368467}, {-0.3732488372650103, 0.6489697434544544}, {-0.4032285622509722, 0.6763113581483146}}","{0.5384933022879058, 0.8045701740520841, 0.25038330299136385}"
"{{-0.3169720423052681, 0.6411696665196173}, {-0.1940082748938522, 0.6283487095914384}, {-0.18162813577029646, 0.6050417122115856}}","{0.18758817166411562, 0.9500433210085855, 0.2494561405511838}"
"{{-0.18162813577029646, 0.6050417122115856}, {-0.29424820730576223, 0.6167840617368467}, {-0.3169720423052681, 0.6411696665196173}}","{0.1875867678192046, 0.9500446616826964, 0.24945209028459694}"
"{{-0.4037384025931291, 0.7564957603448428}, {-0.4119665360940595, 0.6970548427770487}, {-0.37130366610711857, 0.6788918384266438}}","{0.777914487662657, 0.15360123355322702, 0.6093075667800892}"
"{{-0.37130366610711857, 0.6788918384266438}, {-0.36406177168604775, 0.731207786352101}, {-0.4037384025931291, 0.7564957603448428}}","{0.7779141044973155, 0.1536008770218632, 0.6093081458525351}"
"{{-0.4119665360940595, 0.6970548427770487}, {-0.3732488372650103, 0.6489697434544544}, {-0.3372268140380594, 0.6365707094787061}}","{0.6579908619345622, 0.4403861854813971, 0.6108256979267952}"
"{{-0.3372268140380594, 0.6365707094787061}, {-0.37130366610711857, 0.6788918384266438}, {-0.4119665360940595, 0.6970548427770487}}","{0.6579920434496106, 0.44038893129061263, 0.6108224455221972}"
"{{-0.3732488372650103, 0.6489697434544544}, {-0.29424820730576223, 0.6167840617368467}, {-0.2676960322852213, 0.6082430811202744}}","{0.44038842121212235, 0.6579903356267197, 0.6108246529767207}"
"{{-0.2676960322852213, 0.6082430811202744}, {-0.3372268140380594, 0.6365707094787061}, {-0.3732488372650103, 0.6489697434544544}}","{0.44038840177584254, 0.6579891290330667, 0.6108259667496342}"
"{{-0.29424820730576223, 0.6167840617368467}, {-0.18162813577029646, 0.6050417122115856}, {-0.1685753252437488, 0.597908244247367}}","{0.15359927476301274, 0.7779129238346761, 0.6093100571328708}"
"{{-0.1685753252437488, 0.597908244247367}, {-0.2676960322852213, 0.6082430811202744}, {-0.29424820730576223, 0.6167840617368467}}","{0.15359928136824066, 0.7779129061898463, 0.6093100779951265}"
"{{-0.36406177168604775, 0.731207786352101}, {-0.37130366610711857, 0.6788918384266438}, {-0.33677053295520454, 0.6688542323526607}}","{0.6494756450743907, 0.12824041640462508, 0.7494903482070817}"
"{{-0.33677053295520454, 0.6688542323526607}, {-0.3303847620409428, 0.7149851806141416}, {-0.36406177168604775, 0.731207786352101}}","{0.649475069987874, 0.1282400065865643, 0.7494909166727267}"
"{{-0.37130366610711857, 0.6788918384266438}, {-0.3372268140380594, 0.6365707094787061}, {-0.3067222341380489, 0.6315361322716331}}","{0.5489379743100737, 0.3673998952690378, 0.7507891963238769}"
"{{-0.3067222341380489, 0.6315361322716331}, {-0.33677053295520454, 0.6688542323526607}, {-0.37130366610711857, 0.6788918384266438}}","{0.5489370293569716, 0.3673983160942472, 0.7507906599924211}"
"{{-0.3372268140380594, 0.6365707094787061}, {-0.2676960322852213, 0.6082430811202744}, {-0.2454116123702168, 0.6065574239770264}}","{0.3674013959039093, 0.5489384450669408, 0.7507881177904645}"
"{{-0.2454116123702168, 0.6065574239770264}, {-0.3067222341380489, 0.6315361322716331}, {-0.3372268140380594, 0.6365707094787061}}","{0.3674011645308423, 0.5489369029870336, 0.75078935850236}"
"{{-0.2676960322852213, 0.6082430811202744}, {-0.1685753252437488, 0.597908244247367}, {-0.15800878593614712, 0.5974443530897737}}","{0.12823918198109785, 0.6494751398163201, 0.749490997254397}"
"{{-0.15800878593614712, 0.5974443530897737}, {-0.2454116123702168, 0.6065574239770264}, {-0.2676960322852213, 0.6082430811202744}}","{0.12823918752359337, 0.6494751159333626, 0.7494910170019611}"
"{{-0.3303847620409428, 0.7149851806141416}, {-0.33677053295520454, 0.6688542323526607}, {-0.32070798903419384, 0.6626448626460408}}","{0.7325782147098061, 0.1446488701734357, 0.6651359738355321}"
"{{-0.32070798903419384, 0.6626448626460408}, {-0.31471495354866114, 0.7059372593680641}, {-0.3303847620409428, 0.7149851806141416}}","{0.7325728374908351, 0.1446461426835159, 0.6651424893790852}"
"{{-0.33677053295520454, 0.6688542323526607}, {-0.3067222341380489, 0.6315361322716331}, {-0.29250843112536784, 0.6276229800153064}}","{0.6194655876914517, 0.41460240724291036, 0.6666087529986896}"
"{{-0.29250843112536784, 0.6276229800153064}, {-0.32070798903419384, 0.6626448626460408}, {-0.33677053295520454, 0.6688542323526607}}","{0.6194682322458299, 0.4146055826848451, 0.6666043204516355}"
"{{-0.3067222341380489, 0.6315361322716331}, {-0.2454116123702168, 0.6065574239770264}, {-0.23497022365154455, 0.6041814495829584}}","{0.41459901313311076, 0.6194555712456509, 0.6666201718833411}"
"{{-0.23497022365154455, 0.6041814495829584}, {-0.29250843112536784, 0.6276229800153064}, {-0.3067222341380489, 0.6315361322716331}}","{0.4146022024015171, 0.6194657525359145, 0.6666087272147917}"
"{{-0.2454116123702168, 0.6065574239770264}, {-0.15800878593614712, 0.5974443530897737}, {-0.15294558490215313, 0.5956289328339464}}","{0.14464685903226301, 0.7325727599614736, 0.6651424189859865}"
"{{-0.15294558490215313, 0.5956289328339464}, {-0.23497022365154455, 0.6041814495829584}, {-0.2454116123702168, 0.6065574239770264}}","{0.14464779367933403, 0.7325609694826347, 0.6651552012683682}"
"{{-0.1940082748938522, 0.6283487095914384}, {-0.057375742660369336, 0.641156686704635}, {-0.05648923164723632, 0.6167721737880639}}","{-0.18758836962075143, 0.9500443235631604, 0.24945217346907442}"
"{{-0.05648923164723632, 0.6167721737880639}, {-0.18162813577029646, 0.6050417122115856}, {-0.1940082748938522, 0.6283487095914384}}","{-0.18758656181726477, 0.9500436183732696, 0.24945621863125114}"
"{{-0.057375742660369336, 0.641156686704635}, {0.06635964857164711, 0.6762878787377733}, {0.05683766341012611, 0.6489482391294207}}","{-0.538492306791589, 0.804570858382727, 0.2503832449816785}"
"{{0.05683766341012611, 0.6489482391294207}, {-0.05648923164723632, 0.6167721737880639}, {-0.057375742660369336, 0.641156686704635}}","{-0.538493720544134, 0.8045707989744089, 0.2503803953432006}"
"{{0.06635964857164711, 0.6762878787377733}, {0.16463145372384555, 0.7287823428880205}, {0.14684245009180416, 0.6970269023277393}}","{-0.8045692798637986, 0.5384912503025427, 0.2503905893739872}"
"{{0.14684245009180416, 0.6970269023277393}, {0.05683766341012611, 0.6489482391294207}, {0.06635964857164711, 0.6762878787377733}}","{-0.804572657194642, 0.5384896900465798, 0.2503830924968606}"
"{{0.16463145372384555, 0.7287823428880205}, {0.22487322771787405, 0.7936801363525431}, {0.20201708832751494, 0.7564654725702968}}","{-0.9500433210085857, 0.18758817166411543, 0.2494561405511832}"
"{{0.20201708832751494, 0.7564654725702968}, {0.14684245009180416, 0.6970269023277393}, {0.16463145372384555, 0.7287823428880205}}","{-0.9500406138312837, 0.1875910063273426, 0.249464318923915}"
"{{-0.18162813577029646, 0.6050417122115856}, {-0.05648923164723632, 0.6167721737880639}, {-0.05843637246210363, 0.6082326181372832}}","{-0.15359927180734873, 0.7779129088655349, 0.6093100769892239}"
"{{-0.05843637246210363, 0.6082326181372832}, {-0.1685753252437488, 0.597908244247367}, {-0.18162813577029646, 0.6050417122115856}}","{-0.15359928461418884, 0.7779129226291481, 0.6093100561886258}"
"{{-0.05648923164723632, 0.6167721737880639}, {0.05683766341012611, 0.6489482391294207}, {0.041306032254755924, 0.6365517828363915}}","{-0.44038788439871196, 0.6579895335664951, 0.6108259039953793}"
"{{0.041306032254755924, 0.6365517828363915}, {-0.05843637246210363, 0.6082326181372832}, {-0.05648923164723632, 0.6167721737880639}}","{-0.4403889913141255, 0.6579900098686652, 0.610824592859817}"
"{{0.05683766341012611, 0.6489482391294207}, {0.14684245009180416, 0.6970269023277393}, {0.12052258350825555, 0.678867247114163}}","{-0.6579969391547895, 0.4403885275600943, 0.6108174627958672}"
"{{0.12052258350825555, 0.678867247114163}, {0.041306032254755924, 0.6365517828363915}, {0.05683766341012611, 0.6489482391294207}}","{-0.6579891290330667, 0.44038840177584254, 0.6108259667496342}"
"{{0.14684245009180416, 0.6970269023277393}, {0.20201708832751494, 0.7564654725702968}, {0.16908308224749496, 0.7311811291094044}}","{-0.7779124309427381, 0.15360330245946, 0.6093096710690774}"
"{{0.16908308224749496, 0.7311811291094044}, {0.12052258350825555, 0.678867247114163}, {0.14684245009180416, 0.6970269023277393}}","{-0.7779196274855598, 0.15360060849134563, 0.6093011621881386}"
"{{-0.1685753252437488, 0.597908244247367}, {-0.05843637246210363, 0.6082326181372832}, {-0.06089086691610462, 0.6065481979397536}}","{-0.12823884685944542, 0.6494734425723206, 0.7494925253459291}"
"{{-0.06089086691610462, 0.6065481979397536}, {-0.15800878593614712, 0.5974443530897737}, {-0.1685753252437488, 0.597908244247367}}","{-0.12824000658656445, 0.6494750699878741, 0.7494909166727266}"
"{{-0.05843637246210363, 0.6082326181372832}, {0.041306032254755924, 0.6365517828363915}, {0.027060325858137998, 0.6315194431436333}}","{-0.3674006528545436, 0.5489373348687546, 0.7507892931237392}"
"{{0.027060325858137998, 0.6315194431436333}, {-0.06089086691610462, 0.6065481979397536}, {-0.05843637246210363, 0.6082326181372832}}","{-0.3673970961287086, 0.5489352065825347, 0.7507925896879794}"
"{{0.041306032254755924, 0.6365517828363915}, {0.12052258350825555, 0.678867247114163}, {0.09691193409753496, 0.6688325482293082}}","{-0.5489343784945272, 0.3673986741699976, 0.7507924229272397}"
"{{0.09691193409753496, 0.6688325482293082}, {0.027060325858137998, 0.6315194431436333}, {0.041306032254755924, 0.6365517828363915}}","{-0.5489384849354232, 0.36739929029901686, 0.7507891190238316}"
"{{0.12052258350825555, 0.678867247114163}, {0.16908308224749496, 0.7311811291094044}, {0.13973153642668187, 0.7149616747992183}}","{-0.6494751398163195, 0.12823918198109774, 0.7494909972543974}"
"{{0.13973153642668187, 0.7149616747992183}, {0.09691193409753496, 0.6688325482293082}, {0.12052258350825555, 0.678867247114163}}","{-0.6494731878874456, 0.12823963496249022, 0.7494926111977397}"
"{{-0.15800878593614712, 0.5974443530897737}, {-0.06089086691610462, 0.6065481979397536}, {-0.06180346766857801, 0.6041727912451593}}","{-0.1446455936351724, 0.7325616205908988, 0.6651549626058314}"
"{{-0.06180346766857801, 0.6041727912451593}, {-0.15294558490215313, 0.5956289328339464}, {-0.15800878593614712, 0.5974443530897737}}","{-0.14465101570085376, 0.732572310083665, 0.6651420105175991}"
"{{-0.06089086691610462, 0.6065481979397536}, {0.027060325858137998, 0.6315194431436333}, {0.02073589179923415, 0.62760731779916}}","{-0.4146024072429108, 0.6194655876914522, 0.666608752998689}"
"{{0.02073589179923415, 0.62760731779916}, {-0.06180346766857801, 0.6041727912451593}, {-0.06089086691610462, 0.6065481979397536}}","{-0.41459382765951996, 0.61945844243886, 0.6666207288690097}"
"{{0.027060325858137998, 0.6315194431436333}, {0.09691193409753496, 0.6688325482293082}, {0.08628903617417989, 0.6626245127947804}}","{-0.6194569083665572, 0.41459659825357226, 0.6666204312751842}"
"{{0.08628903617417989, 0.6626245127947804}, {0.02073589179923415, 0.62760731779916}, {0.027060325858137998, 0.6315194431436333}}","{-0.6194675738493011, 0.4145999391694255, 0.6666084423332557}"
"{{0.09691193409753496, 0.6688325482293082}, {0.13973153642668187, 0.7149616747992183}, {0.12647423366908808, 0.7059151999087033}}","{-0.7325726609807859, 0.1446477735797722, 0.6651423291160663}"
"{{0.12647423366908808, 0.7059151999087033}, {0.08628903617417989, 0.6626245127947804}, {0.09691193409753496, 0.6688325482293082}}","{-0.7325606946927542, 0.14464872216877492, 0.6651553019906027}"
"{{-0.45493059465115343, 0.9749000168161843}, {-0.445781769418133, 0.9991268802450621}, {-0.5469314890433972, 0.9983037305137608}}","{-0.007996756573173612, -0.2020544479190185, 0.9793416421047612}"
"{{-0.5469314890433972, 0.9983037305137608}, {-0.5494221624017521, 0.9742106808587844}, {-0.45493059465115343, 0.9749000168161843}}","{-0.0073563919978296465, -0.2002958334574794, 0.9797078455316912}"
"{{-0.445781769418133, 0.9991268802450621}, {-0.4426421103410937, 1.0209324290961868}, {-0.558764417231233, 1.0198243456540097}}","{-0.0055405936569806495, -0.8058205643431566, 0.5921338699176097}"
"{{-0.558764417231233, 1.0198243456540097}, {-0.5469314890433972, 0.9983037305137608}, {-0.445781769418133, 0.9991268802450621}}","{-0.004860923948531311, -0.8034854780899582, 0.5953045085642453}"
"{{-0.4426421103410937, 1.0209324290961868}, {-0.44573621054498924, 1.0315665389407707}, {-0.5773021067168103, 1.0301686007622752}}","{0.006101477227875179, -0.8056980543419461, -0.5922950423608493}"
"{{-0.5773021067168103, 1.0301686007622752}, {-0.558764417231233, 1.0198243456540097}, {-0.4426421103410937, 1.0209324290961868}}","{0.0055685132222357495, -0.8036192691836255, -0.5951176874007943}"
"{{-0.44573621054498924, 1.0315665389407707}, {-0.4553001619506931, 1.0212840060286847}, {-0.5940367946974847, 1.0197713741714818}}","{0.010452523290870274, -0.2018317969298376, -0.979364421706714}"
"{{-0.5940367946974847, 1.0197713741714818}, {-0.5773021067168103, 1.0301686007622752}, {-0.44573621054498924, 1.0315665389407707}}","{0.010091680246300031, -0.20050760199217893, -0.9796401683950858}"
"{{-0.5494221624017521, 0.9742106808587844}, {-0.5469314890433972, 0.9983037305137608}, {-0.6178623656053813, 0.9925488577879792}}","{-0.07597454003751988, -0.20515308541408228, 0.9757766551886603}"
"{{-0.6178623656053813, 0.9925488577879792}, {-0.6164295592160106, 0.9693807927213453}, {-0.5494221624017521, 0.9742106808587844}}","{-0.06965978736667246, -0.19110703251963848, 0.9790942835833368}"
"{{-0.5469314890433972, 0.9983037305137608}, {-0.558764417231233, 1.0198243456540097}, {-0.6383828368696143, 1.0120978086815502}}","{-0.05260914883000631, -0.8115164488658915, 0.5819564680278716}"
"{{-0.6383828368696143, 1.0120978086815502}, {-0.6178623656053813, 0.9925488577879792}, {-0.5469314890433972, 0.9983037305137608}}","{-0.047490030226340144, -0.7910258384160864, 0.6099367344136838}"
"{{-0.558764417231233, 1.0198243456540097}, {-0.5773021067168103, 1.0301686007622752}, {-0.665746502882928, 1.0204449297651879}}","{0.058357596347024907, -0.8123465213869284, -0.5802478092497676}"
"{{-0.665746502882928, 1.0204449297651879}, {-0.6383828368696143, 1.0120978086815502}, {-0.558764417231233, 1.0198243456540097}}","{0.054686788767547526, -0.7943916267576534, -0.6049390865794858}"
"{{-0.5773021067168103, 1.0301686007622752}, {-0.5940367946974847, 1.0197713741714818}, {-0.6864683526525642, 1.0092643266891326}}","{0.1017783811458185, -0.20673319774182383, -0.9730891768398086}"
"{{-0.6864683526525642, 1.0092643266891326}, {-0.665746502882928, 1.0204449297651879}, {-0.5773021067168103, 1.0301686007622752}}","{0.09812651516878391, -0.19606443711407145, -0.9756689620562768}"
"{{-0.6164295592160106, 0.9693807927213453}, {-0.6178623656053813, 0.9925488577879792}, {-0.6532638068623781, 0.9772497897720545}}","{-0.3159413579688287, -0.22899090887446324, 0.9207302655922959}"
"{{-0.6532638068623781, 0.9772497897720545}, {-0.6508935588205756, 0.9565031347886175}, {-0.6164295592160106, 0.9693807927213453}}","{-0.2921043659678818, -0.18789343486251858, 0.9377478853711515}"
"{{-0.6178623656053813, 0.9925488577879792}, {-0.6383828368696143, 1.0120978086815502}, {-0.6755041737822154, 0.9916954828681818}}","{-0.19870088389822912, -0.8472066658786158, 0.4927056159908287}"
"{{-0.6755041737822154, 0.9916954828681818}, {-0.6532638068623781, 0.9772497897720545}, {-0.6178623656053813, 0.9925488577879792}}","{-0.19769243322853822, -0.7930944525262814, 0.5761240241616539}"
"{{-0.6383828368696143, 1.0120978086815502}, {-0.665746502882928, 1.0204449297651879}, {-0.7042565149200531, 0.9949443583664325}}","{0.21631746271269825, -0.8516823750312933, -0.4773299565149834}"
"{{-0.7042565149200531, 0.9949443583664325}, {-0.6755041737822154, 0.9916954828681818}, {-0.6383828368696143, 1.0120978086815502}}","{0.2203063813301677, -0.8081113544575245, -0.5462793581511496}"
"{{-0.665746502882928, 1.0204449297651879}, {-0.6864683526525642, 1.0092643266891326}, {-0.7253085106731112, 0.9817988750118627}}","{0.41511385680211127, -0.24062716984209775, -0.8773705323434668}"
"{{-0.7253085106731112, 0.9817988750118627}, {-0.7042565149200531, 0.9949443583664325}, {-0.665746502882928, 1.0204449297651879}}","{0.4034736598790963, -0.21107649753113925, -0.8903121463698863}"
"{{-0.6508935588205756, 0.9565031347886175}, {-0.6532638068623781, 0.9772497897720545}, {-0.6491049631383201, 0.9487684306068872}}","{-0.856507970313437, -0.2741472092959296, 0.4373069910541227}"
"{{-0.6491049631383201, 0.9487684306068872}, {-0.6487407049441811, 0.9323792701317449}, {-0.6508935588205756, 0.9565031347886175}}","{-0.8460634374658753, -0.23501929273095015, 0.4784794581041813}"
"{{-0.6532638068623781, 0.9772497897720545}, {-0.6755041737822154, 0.9916954828681818}, {-0.6662215761576267, 0.9542323338582823}}","{-0.43104188855565984, -0.8831097946323975, 0.18525652737405765}"
"{{-0.6662215761576267, 0.9542323338582823}, {-0.6491049631383201, 0.9487684306068872}, {-0.6532638068623781, 0.9772497897720545}}","{-0.46515996881068816, -0.8527728783169911, 0.237496571392081}"
"{{-0.6755041737822154, 0.9916954828681818}, {-0.7042565149200531, 0.9949443583664325}, {-0.6891652843698552, 0.9487704336229489}}","{0.4394491667914693, -0.8826852881689975, -0.16658664969407766}"
"{{-0.6891652843698552, 0.9487704336229489}, {-0.6662215761576267, 0.9542323338582823}, {-0.6755041737822154, 0.9916954828681818}}","{0.46903057136880705, -0.8598688132761998, -0.2015835982326697}"
"{{-0.7042565149200531, 0.9949443583664325}, {-0.7253085106731112, 0.9817988750118627}, {-0.7070108281427603, 0.9323821836379047}}","{0.9045218527683391, -0.2734132560321796, -0.32723907054386553}"
"{{-0.7070108281427603, 0.9323821836379047}, {-0.6891652843698552, 0.9487704336229489}, {-0.7042565149200531, 0.9949443583664325}}","{0.9050371616210225, -0.25140099926369686, -0.34308202175890523}"
"{{-0.4553001619506931, 1.0212840060286847}, {-0.46474331065184993, 0.9959282262404068}, {-0.596283327385969, 0.9945788120076026}}","{0.010088808780080588, 0.20186485073296917, -0.9793614235694375}"
