"{-0.4675800586809287, 0.9741737759589959}","{-0.464191140554777, 0.9646093093638547}","{-0.5653255997416687, 0.9638147729545017}"
"{-0.5653255997416687, 0.9638147729545017}","{-0.5836751564026195, 0.9731167097076601}","{-0.4675800586809287, 0.9741737759589959}"
"{-0.464191140554777, 0.9646093093638547}","{-0.45493059465115343, 0.9749000168161843}","{-0.5494221624017521, 0.9742106808587844}"
"{-0.5494221624017521, 0.9742106808587844}","{-0.5653255997416687, 0.9638147729545017}","{-0.464191140554777, 0.9646093093638547}"
"{-0.5940367946974847, 1.0197713741714818}","{-0.596283327385969, 0.9945788120076026}","{-0.6845484749728421, 0.9851912320965991}"
"{-0.6845484749728421, 0.9851912320965991}","{-0.6864683526525642, 1.0092643266891326}","{-0.5940367946974847, 1.0197713741714818}"
"{-0.596283327385969, 0.9945788120076026}","{-0.5836751564026195, 0.9731167097076601}","{-0.6631047413741009, 0.9657442377356377}"
"{-0.6631047413741009, 0.9657442377356377}","{-0.6845484749728421, 0.9851912320965991}","{-0.596283327385969, 0.9945788120076026}"
"{-0.5836751564026195, 0.9731167097076601}","{-0.5653255997416687, 0.9638147729545017}","{-0.6361503724198022, 0.9582588450109399}"
"{-0.6361503724198022, 0.9582588450109399}","{-0.6631047413741009, 0.9657442377356377}","{-0.5836751564026195, 0.9731167097076601}"
"{-0.5653255997416687, 0.9638147729545017}","{-0.5494221624017521, 0.9742106808587844}","{-0.6164295592160106, 0.9693807927213453}"
"{-0.6164295592160106, 0.9693807927213453}","{-0.6361503724198022, 0.9582588450109399}","{-0.5653255997416687, 0.9638147729545017}"
"{-0.6864683526525642, 1.0092643266891326}","{-0.6845484749728421, 0.9851912320965991}","{-0.7225885813219272, 0.9605717338629187}"
"{-0.7225885813219272, 0.9605717338629187}","{-0.7253085106731112, 0.9817988750118627}","{-0.6864683526525642, 1.0092643266891326}"
"{-0.6845484749728421, 0.9851912320965991}","{-0.6631047413741009, 0.9657442377356377}","{-0.699727661887979, 0.946276442669875}"
"{-0.699727661887979, 0.946276442669875}","{-0.7225885813219272, 0.9605717338629187}","{-0.6845484749728421, 0.9851912320965991}"
"{-0.6631047413741009, 0.9657442377356377}","{-0.6361503724198022, 0.9582588450109399}","{-0.6712698824260004, 0.9434883980902627}"
"{-0.6712698824260004, 0.9434883980902627}","{-0.699727661887979, 0.946276442669875}","{-0.6631047413741009, 0.9657442377356377}"
"{-0.6361503724198022, 0.9582588450109399}","{-0.6164295592160106, 0.9693807927213453}","{-0.6508935588205756, 0.9565031347886175}"
"{-0.6508935588205756, 0.9565031347886175}","{-0.6712698824260004, 0.9434883980902627}","{-0.6361503724198022, 0.9582588450109399}"
"{-0.7253085106731112, 0.9817988750118627}","{-0.7225885813219272, 0.9605717338629187}","{-0.7066465699486214, 0.9159930231627624}"
"{-0.7066465699486214, 0.9159930231627624}","{-0.7070108281427603, 0.9323821836379047}","{-0.7253085106731112, 0.9817988750118627}"
"{-0.7225885813219272, 0.9605717338629187}","{-0.699727661887979, 0.946276442669875}","{-0.6895299569293146, 0.9105291199113673}"
"{-0.6895299569293146, 0.9105291199113673}","{-0.7066465699486214, 0.9159930231627624}","{-0.7225885813219272, 0.9605717338629187}"
"{-0.699727661887979, 0.946276442669875}","{-0.6712698824260004, 0.9434883980902627}","{-0.6665862487170863, 0.9159910201467008}"
"{-0.6665862487170863, 0.9159910201467008}","{-0.6895299569293146, 0.9105291199113673}","{-0.699727661887979, 0.946276442669875}"
"{-0.6712698824260004, 0.9434883980902627}","{-0.6508935588205756, 0.9565031347886175}","{-0.6487407049441811, 0.9323792701317449}"
"{-0.6487407049441811, 0.9323792701317449}","{-0.6665862487170863, 0.9159910201467008}","{-0.6712698824260004, 0.9434883980902627}"
"{-0.6487407049441811, 0.9323792701317449}","{-0.6491049631383201, 0.9487684306068872}","{-0.6138978334327172, 0.9090960719568636}"
"{-0.6138978334327172, 0.9090960719568636}","{-0.6165921611143034, 0.8966617540323034}","{-0.6487407049441811, 0.9323792701317449}"
"{-0.6491049631383201, 0.9487684306068872}","{-0.6662215761576267, 0.9542323338582823}","{-0.6235470743513488, 0.9070548684578816}"
"{-0.6235470743513488, 0.9070548684578816}","{-0.6138978334327172, 0.9090960719568636}","{-0.6491049631383201, 0.9487684306068872}"
"{-0.6662215761576267, 0.9542323338582823}","{-0.6891652843698552, 0.9487704336229489}","{-0.6385394811075372, 0.8947416069400586}"
"{-0.6385394811075372, 0.8947416069400586}","{-0.6235470743513488, 0.9070548684578816}","{-0.6662215761576267, 0.9542323338582823}"
"{-0.6891652843698552, 0.9487704336229489}","{-0.7070108281427603, 0.9323821836379047}","{-0.6522448252499767, 0.8761423216142185}"
"{-0.6522448252499767, 0.8761423216142185}","{-0.6385394811075372, 0.8947416069400586}","{-0.6891652843698552, 0.9487704336229489}"
"{-0.6165921611143034, 0.8966617540323034}","{-0.6138978334327172, 0.9090960719568636}","{-0.5618154184806048, 0.867682031868943}"
"{-0.5618154184806048, 0.867682031868943}","{-0.5674504358162213, 0.857254092607911}","{-0.6165921611143034, 0.8966617540323034}"
"{-0.6138978334327172, 0.9090960719568636}","{-0.6235470743513488, 0.9070548684578816}","{-0.5643773622715922, 0.8625842374139573}"
"{-0.5643773622715922, 0.8625842374139573}","{-0.5618154184806048, 0.867682031868943}","{-0.6138978334327172, 0.9090960719568636}"
"{-0.6235470743513488, 0.9070548684578816}","{-0.6385394811075372, 0.8947416069400586}","{-0.5720872384017818, 0.8478394951431236}"
"{-0.5720872384017818, 0.8478394951431236}","{-0.5643773622715922, 0.8625842374139573}","{-0.6235470743513488, 0.9070548684578816}"
"{-0.6385394811075372, 0.8947416069400586}","{-0.6522448252499767, 0.8761423216142185}","{-0.5821268601306107, 0.8288863843792198}"
"{-0.5821268601306107, 0.8288863843792198}","{-0.5720872384017818, 0.8478394951431236}","{-0.6385394811075372, 0.8947416069400586}"
"{-0.5674504358162213, 0.857254092607911}","{-0.5618154184806048, 0.867682031868943}","{-0.4974376369430304, 0.8304396639106918}"
"{-0.4974376369430304, 0.8304396639106918}","{-0.5064716135509288, 0.8212658701564352}","{-0.5674504358162213, 0.857254092607911}"
"{-0.5618154184806048, 0.867682031868943}","{-0.5643773622715922, 0.8625842374139573}","{-0.4920435736043516, 0.8238097091567887}"
"{-0.4920435736043516, 0.8238097091567887}","{-0.4974376369430304, 0.8304396639106918}","{-0.5618154184806048, 0.867682031868943}"
"{-0.5643773622715922, 0.8625842374139573}","{-0.5720872384017818, 0.8478394951431236}","{-0.4917581907849245, 0.8080536266320196}"
"{-0.4917581907849245, 0.8080536266320196}","{-0.4920435736043516, 0.8238097091567887}","{-0.5643773622715922, 0.8625842374139573}"
"{-0.5720872384017818, 0.8478394951431236}","{-0.5821268601306107, 0.8288863843792198}","{-0.4979087800065768, 0.7892600154653076}"
"{-0.4979087800065768, 0.7892600154653076}","{-0.4917581907849245, 0.8080536266320196}","{-0.5720872384017818, 0.8478394951431236}"
"{-0.5064716135509288, 0.8212658701564352}","{-0.4974376369430304, 0.8304396639106918}","{-0.4232162457323549, 0.801456777950861}"
"{-0.4232162457323549, 0.801456777950861}","{-0.4365186185111673, 0.7937132059448545}","{-0.5064716135509288, 0.8212658701564352}"
"{-0.4974376369430304, 0.8304396639106918}","{-0.4920435736043516, 0.8238097091567887}","{-0.4082121249475887, 0.7926673944569614}"
"{-0.4082121249475887, 0.7926673944569614}","{-0.4232162457323549, 0.801456777950861}","{-0.4974376369430304, 0.8304396639106918}"
"{-0.4920435736043516, 0.8238097091567887}","{-0.4917581907849245, 0.8080536266320196}","{-0.39846041430850493, 0.7752384900930229}"
"{-0.39846041430850493, 0.7752384900930229}","{-0.4082121249475887, 0.7926673944569614}","{-0.4920435736043516, 0.8238097091567887}"
"{-0.4917581907849245, 0.8080536266320196}","{-0.4979087800065768, 0.7892600154653076}","{-0.40014770806735594, 0.7562248174759313}"
"{-0.40014770806735594, 0.7562248174759313}","{-0.39846041430850493, 0.7752384900930229}","{-0.4917581907849245, 0.8080536266320196}"
"{-0.7070108281427603, 0.9323821836379047}","{-0.7066465699486214, 0.9159930231627624}","{-0.6550252852003547, 0.8638307242660257}"
"{-0.6550252852003547, 0.8638307242660257}","{-0.6522448252499767, 0.8761423216142185}","{-0.7070108281427603, 0.9323821836379047}"
"{-0.7066465699486214, 0.9159930231627624}","{-0.6895299569293146, 0.9105291199113673}","{-0.6457030953244323, 0.8655123291333501}"
"{-0.6457030953244323, 0.8655123291333501}","{-0.6550252852003547, 0.8638307242660257}","{-0.7066465699486214, 0.9159930231627624}"
"{-0.6895299569293146, 0.9105291199113673}","{-0.6665862487170863, 0.9159910201467008}","{-0.630648153731509, 0.8776892213966291}"
"{-0.630648153731509, 0.8776892213966291}","{-0.6457030953244323, 0.8655123291333501}","{-0.6895299569293146, 0.9105291199113673}"
"{-0.6665862487170863, 0.9159910201467008}","{-0.6487407049441811, 0.9323792701317449}","{-0.6165921611143034, 0.8966617540323034}"
"{-0.6165921611143034, 0.8966617540323034}","{-0.630648153731509, 0.8776892213966291}","{-0.6665862487170863, 0.9159910201467008}"
"{-0.6522448252499767, 0.8761423216142185}","{-0.6550252852003547, 0.8638307242660257}","{-0.5877088915102037, 0.8185488955648327}"
"{-0.5877088915102037, 0.8185488955648327}","{-0.5821268601306107, 0.8288863843792198}","{-0.6522448252499767, 0.8761423216142185}"
"{-0.6550252852003547, 0.8638307242660257}","{-0.6457030953244323, 0.8655123291333501}","{-0.5854471638928669, 0.8230783593740671}"
"{-0.5854471638928669, 0.8230783593740671}","{-0.5877088915102037, 0.8185488955648327}","{-0.6550252852003547, 0.8638307242660257}"
"{-0.6457030953244323, 0.8655123291333501}","{-0.630648153731509, 0.8776892213966291}","{-0.5778026970510641, 0.8377058845493319}"
"{-0.5778026970510641, 0.8377058845493319}","{-0.5854471638928669, 0.8230783593740671}","{-0.6457030953244323, 0.8655123291333501}"
"{-0.630648153731509, 0.8776892213966291}","{-0.6165921611143034, 0.8966617540323034}","{-0.5674504358162213, 0.857254092607911}"
"{-0.5674504358162213, 0.857254092607911}","{-0.5778026970510641, 0.8377058845493319}","{-0.630648153731509, 0.8776892213966291}"
"{-0.5821268601306107, 0.8288863843792198}","{-0.5877088915102037, 0.8185488955648327}","{-0.5066468286659773, 0.7801374306050456}"
"{-0.5066468286659773, 0.7801374306050456}","{-0.4979087800065768, 0.7892600154653076}","{-0.5821268601306107, 0.8288863843792198}"
"{-0.5877088915102037, 0.8185488955648327}","{-0.5854471638928669, 0.8230783593740671}","{-0.5121663116171834, 0.786079575382729}"
"{-0.5121663116171834, 0.786079575382729}","{-0.5066468286659773, 0.7801374306050456}","{-0.5877088915102037, 0.8185488955648327}"
"{-0.5854471638928669, 0.8230783593740671}","{-0.5778026970510641, 0.8377058845493319}","{-0.5127387518004057, 0.8017500735531131}"
"{-0.5127387518004057, 0.8017500735531131}","{-0.5121663116171834, 0.786079575382729}","{-0.5854471638928669, 0.8230783593740671}"
"{-0.5778026970510641, 0.8377058845493319}","{-0.5674504358162213, 0.857254092607911}","{-0.5064716135509288, 0.8212658701564352}"
"{-0.5064716135509288, 0.8212658701564352}","{-0.5127387518004057, 0.8017500735531131}","{-0.5778026970510641, 0.8377058845493319}"
"{-0.4979087800065768, 0.7892600154653076}","{-0.5066468286659773, 0.7801374306050456}","{-0.4127444907100863, 0.748455846840058}"
"{-0.4127444907100863, 0.748455846840058}","{-0.40014770806735594, 0.7562248174759313}","{-0.4979087800065768, 0.7892600154653076}"
"{-0.5066468286659773, 0.7801374306050456}","{-0.5121663116171834, 0.786079575382729}","{-0.427574246765012, 0.7563634160492927}"
"{-0.427574246765012, 0.7563634160492927}","{-0.4127444907100863, 0.748455846840058}","{-0.5066468286659773, 0.7801374306050456}"
"{-0.5121663116171834, 0.786079575382729}","{-0.5127387518004057, 0.8017500735531131}","{-0.4379833940856116, 0.7737683747885046}"
"{-0.4379833940856116, 0.7737683747885046}","{-0.427574246765012, 0.7563634160492927}","{-0.5121663116171834, 0.786079575382729}"
"{-0.5127387518004057, 0.8017500735531131}","{-0.5064716135509288, 0.8212658701564352}","{-0.4365186185111673, 0.7937132059448545}"
"{-0.4365186185111673, 0.7937132059448545}","{-0.4379833940856116, 0.7737683747885046}","{-0.5127387518004057, 0.8017500735531131}"
"{0.19187548511915106, 0.8688836973899141}","{0.20502225348166156, 0.8819492068703466}","{0.30233699225742705, 0.9016609245347813}"
"{0.30233699225742705, 0.9016609245347813}","{0.2843892524327723, 0.8866017094976937}","{0.19187548511915106, 0.8688836973899141}"
"{0.20502225348166156, 0.8819492068703466}","{0.20080758719567507, 0.8503278955855388}","{0.31052989236543105, 0.8783187753563437}"
"{0.31052989236543105, 0.8783187753563437}","{0.30233699225742705, 0.9016609245347813}","{0.20502225348166156, 0.8819492068703466}"
"{0.20080758719567507, 0.8503278955855388}","{0.18636375096799754, 0.8016854734762238}","{0.3080919380498636, 0.8377855684290413}"
"{0.3080919380498636, 0.8377855684290413}","{0.31052989236543105, 0.8783187753563437}","{0.20080758719567507, 0.8503278955855388}"
"{0.18636375096799754, 0.8016854734762238}","{0.16699077580763672, 0.7561964605517375}","{0.29445487143159693, 0.7966917803990197}"
"{0.29445487143159693, 0.7966917803990197}","{0.3080919380498636, 0.8377855684290413}","{0.18636375096799754, 0.8016854734762238}"
"{0.2843892524327723, 0.8866017094976937}","{0.30233699225742705, 0.9016609245347813}","{0.3579027443541505, 0.9469224074388634}"
"{0.3579027443541505, 0.9469224074388634}","{0.33941140823842003, 0.9323074075081187}","{0.2843892524327723, 0.8866017094976937}"
"{0.30233699225742705, 0.9016609245347813}","{0.31052989236543105, 0.8783187753563437}","{0.37330297568985543, 0.9331556616454404}"
"{0.37330297568985543, 0.9331556616454404}","{0.3579027443541505, 0.9469224074388634}","{0.30233699225742705, 0.9016609245347813}"
"{0.31052989236543105, 0.8783187753563437}","{0.3080919380498636, 0.8377855684290413}","{0.3796680814288364, 0.904351121851102}"
"{0.3796680814288364, 0.904351121851102}","{0.37330297568985543, 0.9331556616454404}","{0.31052989236543105, 0.8783187753563437}"
"{0.3080919380498636, 0.8377855684290413}","{0.29445487143159693, 0.7966917803990197}","{0.3719460755213007, 0.8719576332580304}"
"{0.3719460755213007, 0.8719576332580304}","{0.3796680814288364, 0.904351121851102}","{0.3080919380498636, 0.8377855684290413}"
"{0.33941140823842003, 0.9323074075081187}","{0.3579027443541505, 0.9469224074388634}","{0.4055575672852047, 1.0085069480319067}"
"{0.4055575672852047, 1.0085069480319067}","{0.3856620785096914, 0.9944301794933417}","{0.33941140823842003, 0.9323074075081187}"
"{0.3579027443541505, 0.9469224074388634}","{0.37330297568985543, 0.9331556616454404}","{0.43077545223969893, 1.0053601049149763}"
"{0.43077545223969893, 1.0053601049149763}","{0.4055575672852047, 1.0085069480319067}","{0.3579027443541505, 0.9469224074388634}"
"{0.37330297568985543, 0.9331556616454404}","{0.3796680814288364, 0.904351121851102}","{0.44917647211363293, 0.9903399528204031}"
"{0.44917647211363293, 0.9903399528204031}","{0.43077545223969893, 1.0053601049149763}","{0.37330297568985543, 0.9331556616454404}"
"{0.3796680814288364, 0.904351121851102}","{0.3719460755213007, 0.8719576332580304}","{0.44937291172340327, 0.9684794602359853}"
"{0.44937291172340327, 0.9684794602359853}","{0.44917647211363293, 0.9903399528204031}","{0.3796680814288364, 0.904351121851102}"
"{0.3856620785096914, 0.9944301794933417}","{0.4055575672852047, 1.0085069480319067}","{0.4818230555142661, 1.070908356736323}"
"{0.4818230555142661, 1.070908356736323}","{0.45296109020258357, 1.055448814077503}","{0.3856620785096914, 0.9944301794933417}"
"{0.4055575672852047, 1.0085069480319067}","{0.43077545223969893, 1.0053601049149763}","{0.5299204987321486, 1.0760596431018423}"
"{0.5299204987321486, 1.0760596431018423}","{0.4818230555142661, 1.070908356736323}","{0.4055575672852047, 1.0085069480319067}"
"{0.43077545223969893, 1.0053601049149763}","{0.44917647211363293, 0.9903399528204031}","{0.5725208178864806, 1.0709038218482043}"
"{0.5725208178864806, 1.0709038218482043}","{0.5299204987321486, 1.0760596431018423}","{0.43077545223969893, 1.0053601049149763}"
"{0.44917647211363293, 0.9903399528204031}","{0.44937291172340327, 0.9684794602359853}","{0.5848915048246952, 1.055442217556772}"
"{0.5848915048246952, 1.055442217556772}","{0.5725208178864806, 1.0709038218482043}","{0.44917647211363293, 0.9903399528204031}"
"{0.16699077580763672, 0.7561964605517375}","{0.15452575195078844, 0.7419892253189567}","{0.277940611068949, 0.7812518303398264}"
"{0.277940611068949, 0.7812518303398264}","{0.29445487143159693, 0.7966917803990197}","{0.16699077580763672, 0.7561964605517375}"
"{0.15452575195078844, 0.7419892253189567}","{0.1563331039995939, 0.7669382395928865}","{0.2688518551932612, 0.8001724556585252}"
"{0.2688518551932612, 0.8001724556585252}","{0.277940611068949, 0.7812518303398264}","{0.15452575195078844, 0.7419892253189567}"
"{0.1563331039995939, 0.7669382395928865}","{0.16999667436045124, 0.8162762460180772}","{0.2698868877219246, 0.8408169785307141}"
"{0.2698868877219246, 0.8408169785307141}","{0.2688518551932612, 0.8001724556585252}","{0.1563331039995939, 0.7669382395928865}"
"{0.16999667436045124, 0.8162762460180772}","{0.19187548511915106, 0.8688836973899141}","{0.2843892524327723, 0.8866017094976937}"
"{0.2843892524327723, 0.8866017094976937}","{0.2698868877219246, 0.8408169785307141}","{0.16999667436045124, 0.8162762460180772}"
"{0.29445487143159693, 0.7966917803990197}","{0.277940611068949, 0.7812518303398264}","{0.3546184424109582, 0.8573830486925804}"
"{0.3546184424109582, 0.8573830486925804}","{0.3719460755213007, 0.8719576332580304}","{0.29445487143159693, 0.7966917803990197}"
"{0.277940611068949, 0.7812518303398264}","{0.2688518551932612, 0.8001724556585252}","{0.33913544795546485, 0.8690915471434579}"
"{0.33913544795546485, 0.8690915471434579}","{0.3546184424109582, 0.8573830486925804}","{0.277940611068949, 0.7812518303398264}"
"{0.2688518551932612, 0.8001724556585252}","{0.2698868877219246, 0.8408169785307141}","{0.3316739773779153, 0.8977434693584226}"
"{0.3316739773779153, 0.8977434693584226}","{0.33913544795546485, 0.8690915471434579}","{0.2688518551932612, 0.8001724556585252}"
"{0.2698868877219246, 0.8408169785307141}","{0.2843892524327723, 0.8866017094976937}","{0.33941140823842003, 0.9323074075081187}"
"{0.33941140823842003, 0.9323074075081187}","{0.3316739773779153, 0.8977434693584226}","{0.2698868877219246, 0.8408169785307141}"
"{0.3719460755213007, 0.8719576332580304}","{0.3546184424109582, 0.8573830486925804}","{0.43008849213295214, 0.9545499903566267}"
"{0.43008849213295214, 0.9545499903566267}","{0.44937291172340327, 0.9684794602359853}","{0.3719460755213007, 0.8719576332580304}"
"{0.3546184424109582, 0.8573830486925804}","{0.33913544795546485, 0.8690915471434579}","{0.4050935307882798, 0.9572065021935655}"
"{0.4050935307882798, 0.9572065021935655}","{0.43008849213295214, 0.9545499903566267}","{0.3546184424109582, 0.8573830486925804}"
"{0.33913544795546485, 0.8690915471434579}","{0.3316739773779153, 0.8977434693584226}","{0.38611948353746794, 0.9720605410049004}"
"{0.38611948353746794, 0.9720605410049004}","{0.4050935307882798, 0.9572065021935655}","{0.33913544795546485, 0.8690915471434579}"
"{0.3316739773779153, 0.8977434693584226}","{0.33941140823842003, 0.9323074075081187}","{0.3856620785096914, 0.9944301794933417}"
"{0.3856620785096914, 0.9944301794933417}","{0.38611948353746794, 0.9720605410049004}","{0.3316739773779153, 0.8977434693584226}"
"{0.44937291172340327, 0.9684794602359853}","{0.43008849213295214, 0.9545499903566267}","{0.5560295395130126, 1.039982674897952}"
"{0.5560295395130126, 1.039982674897952}","{0.5848915048246952, 1.055442217556772}","{0.44937291172340327, 0.9684794602359853}"
"{0.43008849213295214, 0.9545499903566267}","{0.4050935307882798, 0.9572065021935655}","{0.50793209629513, 1.0348313885324323}"
"{0.50793209629513, 1.0348313885324323}","{0.5560295395130126, 1.039982674897952}","{0.43008849213295214, 0.9545499903566267}"
"{0.4050935307882798, 0.9572065021935655}","{0.38611948353746794, 0.9720605410049004}","{0.4653317771407981, 1.0399872097860705}"
"{0.4653317771407981, 1.0399872097860705}","{0.50793209629513, 1.0348313885324323}","{0.4050935307882798, 0.9572065021935655}"
"{0.38611948353746794, 0.9720605410049004}","{0.3856620785096914, 0.9944301794933417}","{0.45296109020258357, 1.055448814077503}"
"{0.45296109020258357, 1.055448814077503}","{0.4653317771407981, 1.0399872097860705}","{0.38611948353746794, 0.9720605410049004}"
"{0.45296109020258357, 1.055448814077503}","{0.4818230555142661, 1.070908356736323}","{0.5033114644736836, 1.080109989354136}"
"{0.5033114644736836, 1.080109989354136}","{0.4729943201987931, 1.0649674755946041}","{0.45296109020258357, 1.055448814077503}"
"{0.4818230555142661, 1.070908356736323}","{0.5299204987321486, 1.0760596431018423}","{0.5555302454579741, 1.0861344128838548}"
"{0.5555302454579741, 1.0861344128838548}","{0.5033114644736836, 1.080109989354136}","{0.4818230555142661, 1.070908356736323}"
"{0.5299204987321486, 1.0760596431018423}","{0.5725208178864806, 1.0709038218482043}","{0.6026462610758907, 1.0823962402402403}"
"{0.6026462610758907, 1.0823962402402403}","{0.5555302454579741, 1.0861344128838548}","{0.5299204987321486, 1.0760596431018423}"
"{0.5725208178864806, 1.0709038218482043}","{0.5848915048246952, 1.055442217556772}","{0.6174571565154766, 1.0682471889457532}"
"{0.6174571565154766, 1.0682471889457532}","{0.6026462610758907, 1.0823962402402403}","{0.5725208178864806, 1.0709038218482043}"
"{0.4729943201987931, 1.0649674755946041}","{0.5033114644736836, 1.080109989354136}","{0.514289023108308, 1.0815347421918151}"
"{0.514289023108308, 1.0815347421918151}","{0.4862414802036295, 1.0681776759749084}","{0.4729943201987931, 1.0649674755946041}"
"{0.5033114644736836, 1.080109989354136}","{0.5555302454579741, 1.0861344128838548}","{0.5636517609432626, 1.0875674451933348}"
"{0.5636517609432626, 1.0875674451933348}","{0.514289023108308, 1.0815347421918151}","{0.5033114644736836, 1.080109989354136}"
"{0.5555302454579741, 1.0861344128838548}","{0.6026462610758907, 1.0823962402402403}","{0.6087149291901947, 1.0852415672284195}"
"{0.6087149291901947, 1.0852415672284195}","{0.5636517609432626, 1.0875674451933348}","{0.5555302454579741, 1.0861344128838548}"
"{0.6026462610758907, 1.0823962402402403}","{0.6174571565154766, 1.0682471889457532}","{0.6235569125510252, 1.0735069035603837}"
"{0.6235569125510252, 1.0735069035603837}","{0.6087149291901947, 1.0852415672284195}","{0.6026462610758907, 1.0823962402402403}"
"{0.4862414802036295, 1.0681776759749084}","{0.514289023108308, 1.0815347421918151}","{0.5118597175512024, 1.0760332885448294}"
"{0.5118597175512024, 1.0760332885448294}","{0.488249911253106, 1.0649667128150515}","{0.4862414802036295, 1.0681776759749084}"
"{0.514289023108308, 1.0815347421918151}","{0.5636517609432626, 1.0875674451933348}","{0.5536118359769442, 1.0810983820816722}"
"{0.5536118359769442, 1.0810983820816722}","{0.5118597175512024, 1.0760332885448294}","{0.514289023108308, 1.0815347421918151}"
"{0.5636517609432626, 1.0875674451933348}","{0.6087149291901947, 1.0852415672284195}","{0.5918017181842851, 1.0792642024552446}"
"{0.5918017181842851, 1.0792642024552446}","{0.5536118359769442, 1.0810983820816722}","{0.5636517609432626, 1.0875674451933348}"
"{0.6087149291901947, 1.0852415672284195}","{0.6235569125510252, 1.0735069035603837}","{0.6044972283403646, 1.0696209266319099}"
"{0.6044972283403646, 1.0696209266319099}","{0.5918017181842851, 1.0792642024552446}","{0.6087149291901947, 1.0852415672284195}"
"{0.488249911253106, 1.0649667128150515}","{0.5118597175512024, 1.0760332885448294}","{0.49364404411870333, 1.0647234065664406}"
"{0.49364404411870333, 1.0647234065664406}","{0.4749494926396021, 1.055447714657381}","{0.488249911253106, 1.0649667128150515}"
"{0.5118597175512024, 1.0760332885448294}","{0.5536118359769442, 1.0810983820816722}","{0.5255228182447449, 1.0678139921879604}"
"{0.5255228182447449, 1.0678139921879604}","{0.49364404411870333, 1.0647234065664406}","{0.5118597175512024, 1.0760332885448294}"
"{0.5536118359769442, 1.0810983820816722}","{0.5918017181842851, 1.0792642024552446}","{0.5541033554595297, 1.0647203836008736}"
"{0.5541033554595297, 1.0647203836008736}","{0.5255228182447449, 1.0678139921879604}","{0.5536118359769442, 1.0810983820816722}"
"{0.5918017181842851, 1.0792642024552446}","{0.6044972283403646, 1.0696209266319099}","{0.5629031023876767, 1.0554433169768938}"
"{0.5629031023876767, 1.0554433169768938}","{0.5541033554595297, 1.0647203836008736}","{0.5918017181842851, 1.0792642024552446}"
"{0.5848915048246952, 1.055442217556772}","{0.5560295395130126, 1.039982674897952}","{0.587005613020428, 1.0530700251362475}"
"{0.587005613020428, 1.0530700251362475}","{0.6174571565154766, 1.0682471889457532}","{0.5848915048246952, 1.055442217556772}"
"{0.5560295395130126, 1.039982674897952}","{0.50793209629513, 1.0348313885324323}","{0.5346981587170659, 1.047074250244652}"
"{0.5346981587170659, 1.047074250244652}","{0.587005613020428, 1.0530700251362475}","{0.5560295395130126, 1.039982674897952}"
"{0.50793209629513, 1.0348313885324323}","{0.4653317771407981, 1.0399872097860705}","{0.4877039236386419, 1.0508458502884328}"
"{0.4877039236386419, 1.0508458502884328}","{0.5346981587170659, 1.047074250244652}","{0.50793209629513, 1.0348313885324323}"
"{0.4653317771407981, 1.0399872097860705}","{0.45296109020258357, 1.055448814077503}","{0.4729943201987931, 1.0649674755946041}"
"{0.4729943201987931, 1.0649674755946041}","{0.4877039236386419, 1.0508458502884328}","{0.4653317771407981, 1.0399872097860705}"
"{0.6174571565154766, 1.0682471889457532}","{0.587005613020428, 1.0530700251362475}","{0.5953065206878334, 1.060100801286492}"
"{0.5953065206878334, 1.060100801286492}","{0.6235569125510252, 1.0735069035603837}","{0.6174571565154766, 1.0682471889457532}"
"{0.587005613020428, 1.0530700251362475}","{0.5346981587170659, 1.047074250244652}","{0.5458045137472881, 1.054103856700883}"
"{0.5458045137472881, 1.054103856700883}","{0.5953065206878334, 1.060100801286492}","{0.587005613020428, 1.0530700251362475}"
"{0.5346981587170659, 1.047074250244652}","{0.4877039236386419, 1.0508458502884328}","{0.5009264703262245, 1.0564799557254083}"
"{0.5009264703262245, 1.0564799557254083}","{0.5458045137472881, 1.054103856700883}","{0.5346981587170659, 1.047074250244652}"
"{0.4877039236386419, 1.0508458502884328}","{0.4729943201987931, 1.0649674755946041}","{0.4862414802036295, 1.0681776759749084}"
"{0.4862414802036295, 1.0681776759749084}","{0.5009264703262245, 1.0564799557254083}","{0.4877039236386419, 1.0508458502884328}"
"{0.6235569125510252, 1.0735069035603837}","{0.5953065206878334, 1.060100801286492}","{0.5807370246919957, 1.058517902157202}"
"{0.5807370246919957, 1.058517902157202}","{0.6044972283403646, 1.0696209266319099}","{0.6235569125510252, 1.0735069035603837}"
"{0.5953065206878334, 1.060100801286492}","{0.5458045137472881, 1.054103856700883}","{0.5388810443285845, 1.053478147740998}"
"{0.5388810443285845, 1.053478147740998}","{0.5807370246919957, 1.058517902157202}","{0.5953065206878334, 1.060100801286492}"
"{0.5458045137472881, 1.054103856700883}","{0.5009264703262245, 1.0564799557254083}","{0.5008281876878089, 1.0553491700509665}"
"{0.5008281876878089, 1.0553491700509665}","{0.5388810443285845, 1.053478147740998}","{0.5458045137472881, 1.054103856700883}"
"{0.5009264703262245, 1.0564799557254083}","{0.4862414802036295, 1.0681776759749084}","{0.488249911253106, 1.0649667128150515}"
"{0.488249911253106, 1.0649667128150515}","{0.5008281876878089, 1.0553491700509665}","{0.5009264703262245, 1.0564799557254083}"
"{0.6044972283403646, 1.0696209266319099}","{0.5807370246919957, 1.058517902157202}","{0.5442085509085753, 1.0461676250678342}"
